location,Month-Year,new_cases
Netherlands,Oct-22,81021
Netherlands,Nov-22,30196
Netherlands,Dec-22,27264
Netherlands,Jan-23,13288
Netherlands,Feb-23,4
New Caledonia,Mar-20,16
New Caledonia,Apr-20,3
New Caledonia,May-20,1
New Caledonia,Jun-20,2
New Caledonia,Jul-20,1
New Caledonia,Aug-20,1
New Caledonia,Sep-20,4
New Caledonia,Oct-20,1
New Caledonia,Nov-20,5
New Caledonia,Dec-20,5
New Caledonia,Jan-21,9
New Caledonia,Feb-21,11
New Caledonia,Mar-21,63
New Caledonia,Apr-21,3
New Caledonia,May-21,4
New Caledonia,Jun-21,1
New Caledonia,Jul-21,5
New Caledonia,Aug-21,2
New Caledonia,Sep-21,7292
New Caledonia,Oct-21,3540
New Caledonia,Nov-21,1191
New Caledonia,Dec-21,667
New Caledonia,Jan-22,7660
New Caledonia,Feb-22,33691
New Caledonia,Mar-22,6214
New Caledonia,Apr-22,262
New Caledonia,May-22,1540
New Caledonia,Jun-22,2144
New Caledonia,Jul-22,5459
New Caledonia,Aug-22,4643
New Caledonia,Sep-22,186
New Caledonia,Oct-22,118
New Caledonia,Nov-22,1781
New Caledonia,Dec-22,3254
New Caledonia,Jan-23,515
New Caledonia,Feb-23,25
New Zealand,Feb-20,1
New Zealand,Mar-20,646
New Zealand,Apr-20,833
New Zealand,May-20,26
New Zealand,Jun-20,24
New Zealand,Jul-20,34
New Zealand,Aug-20,190
New Zealand,Sep-20,96
New Zealand,Oct-20,111
New Zealand,Nov-20,100
New Zealand,Dec-20,103
New Zealand,Jan-21,144
New Zealand,Feb-21,74
New Zealand,Mar-21,123
New Zealand,Apr-21,112
New Zealand,May-21,61
New Zealand,Jun-21,69
New Zealand,Jul-21,131
New Zealand,Aug-21,696
New Zealand,Sep-21,722
New Zealand,Oct-21,2303
New Zealand,Nov-21,5129
New Zealand,Dec-21,2395
New Zealand,Jan-22,2502
New Zealand,Feb-22,102192
New Zealand,Mar-22,553907
New Zealand,Apr-22,263986
New Zealand,May-22,234119
New Zealand,Jun-22,174987
New Zealand,Jul-22,276152
New Zealand,Aug-22,121150
New Zealand,Sep-22,36443
New Zealand,Oct-22,72218
New Zealand,Nov-22,93479
New Zealand,Dec-22,149602
New Zealand,Jan-23,88241
New Zealand,Feb-23,6
Nicaragua,Mar-20,4
Nicaragua,Apr-20,9
Nicaragua,May-20,872
Nicaragua,Jun-20,1129
Nicaragua,Jul-20,1066
Nicaragua,Aug-20,579
Nicaragua,Sep-20,487
Nicaragua,Oct-20,278
Nicaragua,Nov-20,205
Nicaragua,Dec-20,200
Nicaragua,Jan-21,163
Nicaragua,Feb-21,150
Nicaragua,Mar-21,184
Nicaragua,Apr-21,172
Nicaragua,May-21,335
Nicaragua,Jun-21,771
Nicaragua,Jul-21,988
Nicaragua,Aug-21,1275
Nicaragua,Sep-21,2406
Nicaragua,Oct-21,1593
Nicaragua,Nov-21,464
Nicaragua,Dec-21,233
Nicaragua,Jan-22,118
Nicaragua,Feb-22,277
Nicaragua,Mar-22,311
Nicaragua,Apr-22,126
Nicaragua,May-22,113
Nicaragua,Jun-22,182
Nicaragua,Jul-22,117
Nicaragua,Aug-22,124
Nicaragua,Sep-22,139
Nicaragua,Oct-22,96
Nicaragua,Nov-22,84
Nicaragua,Dec-22,115
Nicaragua,Jan-23,204
Nicaragua,Feb-23,23
Niger,Mar-20,27
Niger,Apr-20,692
Niger,May-20,239
Niger,Jun-20,117
Niger,Jul-20,63
Niger,Aug-20,42
Niger,Sep-20,21
Niger,Oct-20,23
Niger,Nov-20,328
Niger,Dec-20,1775
Niger,Jan-21,1194
Niger,Feb-21,223
Niger,Mar-21,261
Niger,Apr-21,227
Niger,May-21,182
Niger,Jun-21,79
Niger,Jul-21,134
Niger,Aug-21,226
Niger,Sep-21,159
Niger,Oct-21,358
Niger,Nov-21,641
Niger,Dec-21,398
Niger,Jan-22,1247
Niger,Feb-22,102
Niger,Mar-22,47
Niger,Apr-22,140
Niger,May-22,90
Niger,Jun-22,0
Niger,Jul-22,73
Niger,Aug-22,227
Niger,Sep-22,74
Niger,Oct-22,20
Niger,Nov-22,9
Niger,Dec-22,39
Niger,Jan-23,35
Niger,Feb-23,0
Nigeria,Feb-20,1
Nigeria,Mar-20,134
Nigeria,Apr-20,1797
Nigeria,May-20,8230
Nigeria,Jun-20,15532
Nigeria,Jul-20,17457
Nigeria,Aug-20,10857
Nigeria,Sep-20,4840
Nigeria,Oct-20,4005
Nigeria,Nov-20,4704
Nigeria,Dec-20,20050
Nigeria,Jan-21,43635
Nigeria,Feb-21,24415
Nigeria,Mar-21,7234
Nigeria,Apr-21,2219
Nigeria,May-21,1408
Nigeria,Jun-21,1100
Nigeria,Jul-21,6290
Nigeria,Aug-21,18523
Nigeria,Sep-21,13348
Nigeria,Oct-21,6182
Nigeria,Nov-21,2257
Nigeria,Dec-21,27295
Nigeria,Jan-22,11668
Nigeria,Feb-22,1379
Nigeria,Mar-22,855
Nigeria,Apr-22,331
Nigeria,May-22,312
Nigeria,Jun-22,1262
Nigeria,Jul-22,3687
Nigeria,Aug-22,2549
Nigeria,Sep-22,1856
Nigeria,Oct-22,756
Nigeria,Nov-22,145
Nigeria,Dec-22,98
Nigeria,Jan-23,82
Nigeria,Feb-23,0
Niue,Jun-21,0
Niue,Jul-21,0
Niue,Aug-21,0
Niue,Sep-21,0
Niue,Oct-21,0
Niue,Nov-21,0
Niue,Dec-21,0
Niue,Jan-22,0
Niue,Feb-22,0
Niue,Mar-22,0
Niue,Apr-22,0
Niue,May-22,0
Niue,Jun-22,0
Niue,Jul-22,0
Niue,Aug-22,0
Niue,Sep-22,0
Niue,Oct-22,0
North America,Jan-20,11
North America,Feb-20,50
North America,Mar-20,207357
North America,Apr-20,968927
North America,May-20,848571
North America,Jun-20,1080255
North America,Jul-20,2261770
North America,Aug-20,1825334
North America,Sep-20,1499839
North America,Oct-20,2309258
North America,Nov-20,4945077
North America,Dec-20,7261379
North America,Jan-21,6991951
North America,Feb-21,2856137
North America,Mar-21,2221098
North America,Apr-21,2404608
North America,May-21,1365885
North America,Jun-21,776042
North America,Jul-21,2087079
North America,Aug-21,5407557
North America,Sep-21,5074737
North America,Oct-21,2979691
North America,Nov-21,2822079
North America,Dec-21,6920307
North America,Jan-22,22952517
North America,Feb-22,5130832
North America,Mar-22,1532884
North America,Apr-22,1700377
North America,May-22,3215853
North America,Jun-22,3876617
North America,Jul-22,4846253
North America,Aug-22,3810923
North America,Sep-22,2074561
North America,Oct-22,1284668
North America,Nov-22,1449068
North America,Dec-22,2236685
North America,Jan-23,1833797
North America,Feb-23,125616
North Korea,Apr-20,0
North Korea,May-20,0
North Korea,Jun-20,0
North Korea,Jul-20,0
North Korea,Aug-20,0
North Korea,Sep-20,0
North Korea,Oct-20,0
North Korea,Nov-20,0
North Korea,Dec-20,0
North Korea,Jan-21,0
North Korea,Feb-21,0
North Korea,Mar-21,0
North Korea,Apr-21,0
North Korea,May-21,0
North Korea,Jun-21,0
North Korea,Jul-21,0
North Korea,Aug-21,0
North Korea,Sep-21,0
North Korea,Oct-21,0
North Korea,Nov-21,0
North Korea,Dec-21,0
North Korea,Jan-22,0
North Korea,Feb-22,0
North Korea,Mar-22,0
North Korea,May-22,1
North Korea,Jun-22,0
North Korea,Jul-22,0
North Korea,Aug-22,0
North Korea,Sep-22,0
North Korea,Oct-22,0
North Korea,Nov-22,0
North Korea,Dec-22,0
North Korea,Jan-23,0
North Korea,Feb-23,0
North Macedonia,Feb-20,1
North Macedonia,Mar-20,328
North Macedonia,Apr-20,1136
North Macedonia,May-20,761
North Macedonia,Jun-20,4108
North Macedonia,Jul-20,4420
North Macedonia,Aug-20,3587
North Macedonia,Sep-20,3636
North Macedonia,Oct-20,13595
North Macedonia,Nov-20,30306
North Macedonia,Dec-20,21451
North Macedonia,Jan-21,9364
North Macedonia,Feb-21,10094
North Macedonia,Mar-21,27235
North Macedonia,Apr-21,22345
North Macedonia,May-21,2905
North Macedonia,Jun-21,412
North Macedonia,Jul-21,696
North Macedonia,Aug-21,20114
North Macedonia,Sep-21,14914
North Macedonia,Oct-21,11144
North Macedonia,Nov-21,13033
North Macedonia,Dec-21,9464
North Macedonia,Jan-22,43852
North Macedonia,Feb-22,28361
North Macedonia,Mar-22,8717
North Macedonia,Apr-22,3592
North Macedonia,May-22,2365
North Macedonia,Jun-22,2082
North Macedonia,Jul-22,12991
North Macedonia,Aug-22,13332
North Macedonia,Sep-22,2620
North Macedonia,Oct-22,1209
North Macedonia,Nov-22,564
North Macedonia,Dec-22,893
North Macedonia,Jan-23,825
North Macedonia,Feb-23,105
Northern Cyprus,Jan-21,0
Northern Cyprus,Feb-21,0
Northern Cyprus,Mar-21,0
Northern Cyprus,Apr-21,0
Northern Cyprus,May-21,0
Northern Cyprus,Jun-21,0
Northern Cyprus,Jul-21,0
Northern Cyprus,Aug-21,0
Northern Cyprus,Sep-21,0
Northern Cyprus,Oct-21,0
Northern Cyprus,Nov-21,0
Northern Cyprus,Dec-21,0
Northern Cyprus,Jan-22,0
Northern Cyprus,Feb-22,0
Northern Cyprus,Mar-22,0
Northern Cyprus,Apr-22,0
Northern Cyprus,May-22,0
Northern Cyprus,Jun-22,0
Northern Cyprus,Jul-22,0
Northern Cyprus,Aug-22,0
Northern Cyprus,Sep-22,0
Northern Cyprus,Oct-22,0
Northern Cyprus,Nov-22,0
Northern Cyprus,Dec-22,0
Northern Cyprus,Jan-23,0
Northern Cyprus,Feb-23,0
Northern Ireland,Mar-20,0
Northern Ireland,Apr-20,0
Northern Ireland,May-20,0
Northern Ireland,Jun-20,0
Northern Ireland,Jul-20,0
Northern Ireland,Aug-20,0
Northern Ireland,Sep-20,0
Northern Ireland,Oct-20,0
Northern Ireland,Nov-20,0
Northern Ireland,Dec-20,0
Northern Ireland,Jan-21,0
Northern Ireland,Feb-21,0
Northern Ireland,Mar-21,0
Northern Ireland,Apr-21,0
Northern Ireland,May-21,0
Northern Ireland,Jun-21,0
Northern Ireland,Jul-21,0
Northern Ireland,Aug-21,0
Northern Ireland,Sep-21,0
Northern Ireland,Oct-21,0
Northern Ireland,Nov-21,0
Northern Ireland,Dec-21,0
Northern Ireland,Jan-22,0
Northern Ireland,Feb-22,0
Northern Ireland,Mar-22,0
Northern Ireland,Apr-22,0
Northern Ireland,May-22,0
Northern Ireland,Jun-22,0
Northern Ireland,Jul-22,0
Northern Ireland,Aug-22,0
Northern Ireland,Sep-22,0
Northern Ireland,Oct-22,0
Northern Ireland,Nov-22,0
Northern Ireland,Dec-22,0
Northern Ireland,Jan-23,0
Northern Mariana Islands,Apr-20,0
Northern Mariana Islands,May-20,0
Northern Mariana Islands,Jun-20,0
Northern Mariana Islands,Jul-20,0
Northern Mariana Islands,Aug-20,0
Northern Mariana Islands,Sep-20,0
Northern Mariana Islands,Oct-20,0
Northern Mariana Islands,Nov-20,0
Northern Mariana Islands,Dec-20,0
Northern Mariana Islands,Jan-21,0
Northern Mariana Islands,Feb-21,0
Northern Mariana Islands,Mar-21,0
Northern Mariana Islands,Apr-21,0
Northern Mariana Islands,May-21,0
Northern Mariana Islands,Jun-21,0
Northern Mariana Islands,Jul-21,0
Northern Mariana Islands,Aug-21,0
Northern Mariana Islands,Sep-21,0
Northern Mariana Islands,Oct-21,0
Northern Mariana Islands,Nov-21,0
Northern Mariana Islands,Dec-21,0
Norway,Feb-20,15
Norway,Mar-20,4626
Norway,Apr-20,3097
Norway,May-20,702
Norway,Jun-20,439
Norway,Jul-20,361
Norway,Aug-20,1542
Norway,Sep-20,3245
Norway,Oct-20,6304
Norway,Nov-20,15819
Norway,Dec-20,13417
Norway,Jan-21,13399
Norway,Feb-21,8040
Norway,Mar-21,25073
Norway,Apr-21,16891
Norway,May-21,12146
Norway,Jun-21,6200
Norway,Jul-21,6311
Norway,Aug-21,22547
Norway,Sep-21,29257
Norway,Oct-21,17849
Norway,Nov-21,60563
Norway,Dec-21,126416
Norway,Jan-22,386790
Norway,Feb-22,461111
Norway,Mar-22,163800
Norway,Apr-22,20053
Norway,May-22,7628
Norway,Jun-22,13629
Norway,Jul-22,8526
Norway,Aug-22,4331
Norway,Sep-22,2281
Norway,Oct-22,2538
Norway,Nov-22,4115
Norway,Dec-22,6016
Norway,Jan-23,2779
Norway,Feb-23,46
Oceania,Jan-20,9
Oceania,Feb-20,17
Oceania,Mar-20,5238
Oceania,Apr-20,3085
Oceania,May-20,465
Oceania,Jun-20,749
Oceania,Jul-20,9465
Oceania,Aug-20,9645
Oceania,Sep-20,2735
Oceania,Oct-20,6089
Oceania,Nov-20,7624
Oceania,Dec-20,3307
Oceania,Jan-21,1759
Oceania,Feb-21,1006
Oceania,Mar-21,5889
Oceania,Apr-21,5845
Oceania,May-21,5722
Oceania,Jun-21,5900
Oceania,Jul-21,30899
Oceania,Aug-21,58596
Oceania,Sep-21,66795
Oceania,Oct-21,86682
Oceania,Nov-21,51842
Oceania,Dec-21,219489
Oceania,Jan-22,2207298
Oceania,Feb-22,827862
Oceania,Mar-22,1923958
Oceania,Apr-22,1668275
Oceania,May-22,1607838
Oceania,Jun-22,1042059
Oceania,Jul-22,1564096
Oceania,Aug-22,756130
Oceania,Sep-22,239702
Oceania,Oct-22,227009
Oceania,Nov-22,383026
Oceania,Dec-22,626702
Oceania,Jan-23,256101
Oceania,Feb-23,31
Oman,Feb-20,6
Oman,Mar-20,186
Oman,Apr-20,2156
Oman,May-20,9089
Oman,Jun-20,28633
Oman,Jul-20,39089
Oman,Aug-20,6563
Oman,Sep-20,12863
Oman,Oct-20,15849
Oman,Nov-20,9265
Oman,Dec-20,5168
Oman,Jan-21,5459
Oman,Feb-21,7170
Oman,Mar-21,17722
Oman,Apr-21,34035
Oman,May-21,23971
Oman,Jun-21,51321
Oman,Jul-21,27312
Oman,Aug-21,6443
Oman,Sep-21,1469
Oman,Oct-21,522
Oman,Nov-21,263
Oman,Dec-21,935
Oman,Jan-22,33391
Oman,Feb-22,43364
Oman,Mar-22,6099
Oman,Apr-22,783
Oman,May-22,347
Oman,Jun-22,771
Oman,Jul-22,5493
Oman,Aug-22,2109
Oman,Sep-22,578
Oman,Oct-22,351
Oman,Nov-22,344
Oman,Dec-22,35
Oman,Jan-23,295
Oman,Feb-23,0
Pakistan,Feb-20,4
Pakistan,Mar-20,2114
Pakistan,Apr-20,15996
Pakistan,May-20,54346
Pakistan,Jun-20,141010
Pakistan,Jul-20,64835
Pakistan,Aug-20,17544
Pakistan,Sep-20,16957
Pakistan,Oct-20,21164
Pakistan,Nov-20,66512
Pakistan,Dec-20,81696
Pakistan,Jan-21,64250
Pakistan,Feb-21,34937
Pakistan,Mar-21,91566
Pakistan,Apr-21,152588
Pakistan,May-21,97305
Pakistan,Jun-21,35584
Pakistan,Jul-21,76429
Pakistan,Aug-21,128851
Pakistan,Sep-21,82850
Pakistan,Oct-21,27022
Pakistan,Nov-21,11694
Pakistan,Dec-21,10679
Pakistan,Jan-22,134433
Pakistan,Feb-22,79855
Pakistan,Mar-22,14752
Pakistan,Apr-22,2983
Pakistan,May-22,2497
Pakistan,Jun-22,6026
Pakistan,Jul-22,18112
Pakistan,Aug-22,14485
Pakistan,Sep-22,3522
Pakistan,Oct-22,1496
Pakistan,Nov-22,1131
Pakistan,Dec-22,547
Pakistan,Jan-23,540
Pakistan,Feb-23,19
Palau,Aug-21,2
Palau,Sep-21,3
Palau,Oct-21,3
Palau,Nov-21,0
Palau,Dec-21,2
Palau,Jan-22,1623
Palau,Feb-22,2148
Palau,Mar-22,243
Palau,Apr-22,586
Palau,May-22,455
Palau,Jun-22,155
Palau,Jul-22,88
Palau,Aug-22,40
Palau,Sep-22,112
Palau,Oct-22,53
Palau,Nov-22,272
Palau,Dec-22,186
Palau,Jan-23,15
Palau,Feb-23,0
Palestine,Mar-20,119
Palestine,Apr-20,225
Palestine,May-20,104
Palestine,Jun-20,1980
Palestine,Jul-20,9409
Palestine,Aug-20,10892
Palestine,Sep-20,17170
Palestine,Oct-20,13621
Palestine,Nov-20,32127
Palestine,Dec-20,52357
Palestine,Jan-21,20958
Palestine,Feb-21,24650
Palestine,Mar-21,58741
Palestine,Apr-21,54109
Palestine,May-21,11888
Palestine,Jun-21,5817
Palestine,Jul-21,2571
Palestine,Aug-21,25544
Palestine,Sep-21,61434
Palestine,Oct-21,49281
Palestine,Nov-21,7056
Palestine,Dec-21,9695
Palestine,Jan-22,54968
Palestine,Feb-22,121231
Palestine,Mar-22,9803
Palestine,Apr-22,1310
Palestine,May-22,645
Palestine,Jun-22,2148
Palestine,Jul-22,22243
Palestine,Aug-22,20236
Palestine,Sep-22,436
Palestine,Oct-22,268
Palestine,Nov-22,0
Palestine,Dec-22,192
Palestine,Jan-23,0
Palestine,Feb-23,0
Panama,Mar-20,1181
Panama,Apr-20,5351
Panama,May-20,6931
Panama,Jun-20,20087
Panama,Jul-20,31706
Panama,Aug-20,27726
Panama,Sep-20,19613
Panama,Oct-20,21003
Panama,Nov-20,32208
Panama,Dec-20,80984
Panama,Jan-21,73589
Panama,Feb-21,20536
Panama,Mar-21,14136
Panama,Apr-21,9525
Panama,May-21,13521
Panama,Jun-21,25681
Panama,Jul-21,31877
Panama,Aug-21,21832
Panama,Sep-21,9626
Panama,Oct-21,5551
Panama,Nov-21,5078
Panama,Dec-21,18178
Panama,Jan-22,201204
Panama,Feb-22,58374
Panama,Mar-22,9038
Panama,Apr-22,11884
Panama,May-22,81848
Panama,Jun-22,63096
Panama,Jul-22,27109
Panama,Aug-22,29708
Panama,Sep-22,8685
Panama,Oct-22,3547
Panama,Nov-22,11748
Panama,Dec-22,21617
Panama,Jan-23,5923
Panama,Feb-23,0
Papua New Guinea,Mar-20,1
Papua New Guinea,Apr-20,7
Papua New Guinea,May-20,0
Papua New Guinea,Jun-20,3
Papua New Guinea,Jul-20,61
Papua New Guinea,Aug-20,403
Papua New Guinea,Sep-20,75
Papua New Guinea,Oct-20,55
Papua New Guinea,Nov-20,67
Papua New Guinea,Dec-20,124
Papua New Guinea,Jan-21,71
Papua New Guinea,Feb-21,424
Papua New Guinea,Mar-21,4716
Papua New Guinea,Apr-21,5006
Papua New Guinea,May-21,4913
Papua New Guinea,Jun-21,1188
Papua New Guinea,Jul-21,619
Papua New Guinea,Aug-21,121
Papua New Guinea,Sep-21,2383
Papua New Guinea,Oct-21,9494
Papua New Guinea,Nov-21,5464
Papua New Guinea,Dec-21,979
Papua New Guinea,Jan-22,708
Papua New Guinea,Feb-22,4424
Papua New Guinea,Mar-22,1913
Papua New Guinea,Apr-22,614
Papua New Guinea,May-22,664
Papua New Guinea,Jun-22,236
Papua New Guinea,Jul-22,67
Papua New Guinea,Aug-22,96
Papua New Guinea,Sep-22,117
Papua New Guinea,Oct-22,468
Papua New Guinea,Nov-22,681
Papua New Guinea,Dec-22,517
Papua New Guinea,Jan-23,87
Papua New Guinea,Feb-23,0
Paraguay,Mar-20,69
Paraguay,Apr-20,197
Paraguay,May-20,720
Paraguay,Jun-20,1235
Paraguay,Jul-20,3117
Paraguay,Aug-20,12324
Paraguay,Sep-20,23096
Paraguay,Oct-20,22427
Paraguay,Nov-20,19239
Paraguay,Dec-20,25508
Paraguay,Jan-21,25295
Paraguay,Feb-21,26247
Paraguay,Mar-21,55193
Paraguay,Apr-21,64410
Paraguay,May-21,76307
Paraguay,Jun-21,67898
Paraguay,Jul-21,29106
Paraguay,Aug-21,6140
Paraguay,Sep-21,1439
Paraguay,Oct-21,1039
Paraguay,Nov-21,2052
Paraguay,Dec-21,3043
Paraguay,Jan-22,117561
Paraguay,Feb-22,57659
Paraguay,Mar-22,6629
Paraguay,Apr-22,1505
Paraguay,May-22,1206
Paraguay,Jun-22,4871
Paraguay,Jul-22,51577
Paraguay,Aug-22,8053
Paraguay,Sep-22,1381
Paraguay,Oct-22,1412
Paraguay,Nov-22,209
Paraguay,Dec-22,74051
Paraguay,Jan-23,14041
Paraguay,Feb-23,0
Peru,Mar-20,1065
Peru,Apr-20,35911
Peru,May-20,127500
Peru,Jun-20,120737
Peru,Jul-20,122279
Peru,Aug-20,239674
Peru,Sep-20,164602
Peru,Oct-20,88412
Peru,Nov-20,62350
Peru,Dec-20,52607
Peru,Jan-21,123102
Peru,Feb-21,185624
Peru,Mar-21,224944
Peru,Apr-21,250638
Peru,May-21,156024
Peru,Jun-21,96596
Peru,Jul-21,59328
Peru,Aug-21,38198
Peru,Sep-21,25714
Peru,Oct-21,26491
Peru,Nov-21,34555
Peru,Dec-21,60480
Peru,Jan-22,942707
Peru,Feb-22,277722
Peru,Mar-22,29865
Peru,Apr-22,18128
Peru,May-22,18170
Peru,Jun-22,45842
Peru,Jul-22,283068
Peru,Aug-22,194004
Peru,Sep-22,40542
Peru,Oct-22,12508
Peru,Nov-22,96760
Peru,Dec-22,204715
Peru,Jan-23,25200
Peru,Feb-23,627
Philippines,Jan-20,1
Philippines,Feb-20,2
Philippines,Mar-20,2081
Philippines,Apr-20,6404
Philippines,May-20,9598
Philippines,Jun-20,19428
Philippines,Jul-20,55840
Philippines,Aug-20,127465
Philippines,Sep-20,90875
Philippines,Oct-20,69035
Philippines,Nov-20,50901
Philippines,Dec-20,42434
Philippines,Jan-21,51554
Philippines,Feb-21,50734
Philippines,Mar-21,170936
Philippines,Apr-21,290172
Philippines,May-21,192841
Philippines,Jun-21,182258
Philippines,Jul-21,176406
Philippines,Aug-21,400892
Philippines,Sep-21,560109
Philippines,Oct-21,237310
Philippines,Nov-21,45458
Philippines,Dec-21,11256
Philippines,Jan-22,716223
Philippines,Feb-22,101795
Philippines,Mar-22,16591
Philippines,Apr-22,7398
Philippines,May-22,5229
Philippines,Jun-22,13826
Philippines,Jul-22,72220
Philippines,Aug-22,103602
Philippines,Sep-22,67811
Philippines,Oct-22,56425
Philippines,Nov-22,31812
Philippines,Dec-22,28166
Philippines,Jan-23,8773
Philippines,Feb-23,251
Pitcairn,Jun-21,0
Pitcairn,Jul-21,0
Pitcairn,Aug-21,0
Pitcairn,Sep-21,0
Pitcairn,Oct-21,0
Pitcairn,Nov-21,0
Pitcairn,Dec-21,0
Pitcairn,Jan-22,0
Pitcairn,Feb-22,0
Pitcairn,Mar-22,0
Pitcairn,Apr-22,0
Pitcairn,May-22,0
Pitcairn,Jun-22,0
Pitcairn,Jul-22,0
Pitcairn,Aug-22,0
Poland,Mar-20,2311
Poland,Apr-20,10566
Poland,May-20,10909
Poland,Jun-20,10607
Poland,Jul-20,11295
Poland,Aug-20,21684
Poland,Sep-20,24142
Poland,Oct-20,271217
Poland,Nov-20,628080
Poland,Dec-20,304067
Poland,Jan-21,218507
Poland,Feb-21,193601
Poland,Mar-21,614731
Poland,Apr-21,470425
Poland,May-21,80141
Poland,Jun-21,7629
Poland,Jul-21,3027
Poland,Aug-21,5731
Poland,Sep-21,18401
Poland,Oct-21,118176
Poland,Nov-21,514814
Poland,Dec-21,568154
Poland,Jan-22,777939
Poland,Feb-22,780900
Poland,Mar-22,295877
Poland,Apr-22,33583
Poland,May-22,11070
Poland,Jun-22,7408
Poland,Jul-22,54673
Poland,Aug-22,107220
Poland,Sep-22,116673
Poland,Oct-22,46877
Poland,Nov-22,12320
Poland,Dec-22,15724
Poland,Jan-23,10912
Poland,Feb-23,834
Portugal,Mar-20,7443
Portugal,Apr-20,17602
Portugal,May-20,7616
Portugal,Jun-20,9641
Portugal,Jul-20,8931
Portugal,Aug-20,6940
Portugal,Sep-20,17530
Portugal,Oct-20,65737
Portugal,Nov-20,156782
Portugal,Dec-20,115617
Portugal,Jan-21,306838
Portugal,Feb-21,84046
Portugal,Mar-21,17160
Portugal,Apr-21,14771
Portugal,May-21,12600
Portugal,Jun-21,30464
Portugal,Jul-21,89074
Portugal,Aug-21,69296
Portugal,Sep-21,31352
Portugal,Oct-21,21372
Portugal,Nov-21,56598
Portugal,Dec-21,242397
Portugal,Jan-22,1299521
Portugal,Feb-22,692435
Portugal,Mar-22,357317
Portugal,Apr-22,288765
Portugal,May-22,655334
Portugal,Jun-22,488218
Portugal,Jul-22,169376
Portugal,Aug-22,79528
Portugal,Sep-22,73400
Portugal,Oct-22,27191
Portugal,Nov-22,21534
Portugal,Dec-22,11793
Portugal,Jan-23,9849
Portugal,Feb-23,0
Puerto Rico,Mar-20,0
Puerto Rico,Apr-20,0
Puerto Rico,May-20,0
Puerto Rico,Jun-20,0
Puerto Rico,Jul-20,0
Puerto Rico,Aug-20,0
Puerto Rico,Sep-20,0
Puerto Rico,Oct-20,0
Puerto Rico,Nov-20,0
Puerto Rico,Dec-20,0
Puerto Rico,Jan-21,0
Puerto Rico,Feb-21,0
Puerto Rico,Mar-21,0
Puerto Rico,Apr-21,0
Puerto Rico,May-21,0
Puerto Rico,Jun-21,0
Puerto Rico,Jul-21,0
Puerto Rico,Aug-21,0
Puerto Rico,Sep-21,0
Puerto Rico,Oct-21,0
Puerto Rico,Nov-21,0
Puerto Rico,Dec-21,0
Puerto Rico,Jan-22,0
Puerto Rico,Feb-22,0
Puerto Rico,Mar-22,0
Puerto Rico,Apr-22,0
Puerto Rico,May-22,0
Puerto Rico,Jun-22,0
Qatar,Feb-20,1
Qatar,Mar-20,780
Qatar,Apr-20,12628
Qatar,May-20,43501
Qatar,Jun-20,39178
Qatar,Jul-20,14607
Qatar,Aug-20,8083
Qatar,Sep-20,6982
Qatar,Oct-20,6796
Qatar,Nov-20,6277
Qatar,Dec-20,5001
Qatar,Jan-21,7501
Qatar,Feb-21,12329
Qatar,Mar-21,16300
Qatar,Apr-21,25688
Qatar,May-21,11806
Qatar,Jun-21,4613
Qatar,Jul-21,4168
Qatar,Aug-21,6505
Qatar,Sep-21,3899
Qatar,Oct-21,2604
Qatar,Nov-21,4200
Qatar,Dec-21,7081
Qatar,Jan-22,88619
Qatar,Feb-22,17835
Qatar,Mar-22,4433
Qatar,Apr-22,3187
Qatar,May-22,4186
Qatar,Jun-22,13847
Qatar,Jul-22,26021
Qatar,Aug-22,20740
Qatar,Sep-22,21772
Qatar,Oct-22,18099
Qatar,Nov-22,9581
Qatar,Dec-22,10580
Qatar,Jan-23,3054
Qatar,Feb-23,52
Romania,Feb-20,3
Romania,Mar-20,2242
Romania,Apr-20,9995
Romania,May-20,7017
Romania,Jun-20,7713
Romania,Jul-20,23916
Romania,Aug-20,36654
Romania,Sep-20,40032
Romania,Oct-20,113767
Romania,Nov-20,234023
Romania,Dec-20,156901
Romania,Jan-21,96480
Romania,Feb-21,73251
Romania,Mar-21,150809
Romania,Apr-21,102462
Romania,May-21,22472
Romania,Jun-21,3055
Romania,Jul-21,2397
Romania,Aug-21,15576
Romania,Sep-21,134903
Romania,Oct-21,414363
Romania,Nov-21,131636
Romania,Dec-21,29224
Romania,Jan-22,407634
Romania,Feb-22,516959
Romania,Mar-22,120086
Romania,Apr-22,40306
Romania,May-22,15319
Romania,Jun-22,10266
Romania,Jul-22,144186
Romania,Aug-22,155707
Romania,Sep-22,49208
Romania,Oct-22,18173
Romania,Nov-22,10099
Romania,Dec-22,11646
Romania,Jan-23,16526
Romania,Feb-23,0
Russia,Jan-20,2
Russia,Feb-20,0
Russia,Mar-20,2335
Russia,Apr-20,104161
Russia,May-20,299345
Russia,Jun-20,241086
Russia,Jul-20,191532
Russia,Aug-20,153941
Russia,Sep-20,178397
Russia,Oct-20,435468
Russia,Nov-20,669669
Russia,Dec-20,851411
Russia,Jan-21,681001
Russia,Feb-21,390052
Russia,Mar-21,295834
Russia,Apr-21,256521
Russia,May-21,262757
Russia,Jun-21,436082
Russia,Jul-21,735655
Russia,Aug-21,635448
Russia,Sep-21,580407
